Content,Date,User
"@lopezobrador_ dice de su secretario que en este país hay libertad de discrepancias. Se nota su ignorancia. Se le llama libertad de opinión. Si un secretario discrepa, es terrible. Porqué el llegó por algo y su opinión parece nada para un todólogo.",7 ago.,@lino_espejo
¿Por qué la prensa no cuestionó a la gobernadora? Solo estuvo de adorno en la conferencia.,6 ago.,@MarBianhi
"Los 1000 mexicanos muriendo al día por Covid, necesitan el fondo de emergencia para quedarse en casa",6 ago.,@FestivalChin
"El ladrón mas grande que ha tenido la silla presidencial. Le estas robando el futuro a millones de mexicanos al decir que eliminas la corrupción y la disfrazas de ineptitud.

Sigues llevándote los empleos de millones a la basura, por tus ignorantes ocurrencias

D E S G R A C I A",6 ago.,@serabenh
"Usted solo quiere recuperar dinero pero no quiere que se genere dinero.
Quiere ese dinero para sus programas clientelares y para su partido

La educación, la salud y la economía están perdidas",6 ago.,@rr_analu
"La eterna campaña. Ahora importan las próximas elecciones, no perder votantes. Seguimos esperando su buen desempeño como presidente de México, que no evite preguntas ni culpe a la prensa, que no ataque a gobiernos de 8 años atrás por sus pésimos resultados de hoy, que dé la cara.",6 ago.,@ReginadelC
"Una obra más que a su llegada verá el fin de su construcción.

""A la presa le decían la Encantada, porque estuvo parada mucho tiempo y se hacía con lo que a veces sobraba de recurso.
Fue hasta que llegó el presidente que nos dotó de recurso ...""

#AMLOsiCumple 👏🏾👏🏾👏🏾
La #4Tva 🇲🇽",6 ago.,@FrauDesFeuers
"Cabron!¡que haces ??
Porqie sigues en campaña? No te has enterado que ya tienes ""legítimamente"" la banda presidencial?  Te dieron lo que tanto querías y que has hecho???
Llevarnos al peor sexenio. Eres un inepto",6 ago.,@parcemk
"Hoy! En su show trágico, cómico, musical #ElDementeDePalacio No explica cómo va a lograr nada pero sí vuelve a poner pretextos, no se lo pierda en los resúmenes escritos, porque oirlo está de hueva.",6 ago.,@TCiceronis
"El ᵖʳᵉˢᶦᵈᵉⁿᵗᵉ  López Obrador como siempre muy ocupado en tareas que no son de un jefe de Estado, sino de un candidato en campaña.
Mientras la población sufriendo pobreza, desempleo, muertes, contagios, inseguridad y violencia.",6 ago.,@aracelibs
"Chingón, Presidente, por gobernar pa todos los mexicanos, especialmente por los más necesitados, los mismos a los que las ratas de los anteriores gobiernos, incluido el del asqueroso narcotraficante Felipe Calderón, los despreciaban. Por eso, en 2021 sepultaremos al PRI y al PAN.",6 ago.,@Mamonymex
"A este güey solo le importan sus mañaneras.

Que si el país no crece, que si la gente se muere por #COVIDー19 o por falta de medicamentos, le vale un verdadero 🥜.

Me da pena mi presidentito.",6 ago.,@ma_toscano
50 mil muertes por covid y 60 mil por la violencia. #FueElEstado #RecuerdenloFrenteALasUrnas,6 ago.,@skyaquaklin
"Viejo comunista MENTIROSO!!!! Ojalá que pronto pague tanto daño que le ha hecho a este país. Su sonrisa burlona no perdurará por mucho tiempo. 

#LopezALaCombi
#LOPEZGenocida
#LopezPesteComunista",6 ago.,@karene29
"Desde donde sea sigues siendo un farsante y demagogo, un inepto e irresponsable, 48mil muertes dolosas, crecimiento económico negativo,  para eso te cayó como anillo a dedo la pandemia para lograr más rápido ese objetivo?",6 ago.,@jorge_macias_m
"Muy lamentable también la situación en México y no se ve que le importe (béisbol, garnachas, distracciones sin fin). Y no muestra respeto por nuestr@s muert@s ni siquiera con el detalle de ponerse un cubrebocas. 

Siga así, el país se le está deshaciendo entre las manos 🧐",6 ago.,@MdragonC
"Lo están esperando los damnificados de Tamaulipas y NL... ah no, esas cosas no son importantes para usted!",6 ago.,@RiosCorona1
Cuídese la cartera Sr. Presidente.... esa mujer es de uñas largas!!!,6 ago.,@mariofmf
"@lopezobrador_ desde hace muchos años nos demostró que es un enfermero mental, los actos de zoofilia con su amor de juventud
"" la canica"" fue solo el comienzo, después dejaría constancia de ésto al ""escoger"" cómo compañera a una zopilota sin escrúpulos, nada de, no se podía saber",6 ago.,@RafaelBarajasM3
"¡Gracias y nuevamente felicidades por sus logros en todo el territorio, Presidente! ¡Que nadie lo desvíe de su visión y plan! ¡Y gracias también por su visita y apoyo a Sinaloa de ayer y hoy! #EsUnHonorEstarConObrador #AmloElMejorPresidenteDelMundo",6 ago.,@jaretos
"Grande entre los grandes señor presidente, lastima que se nos atravesó la pandemia, otro gallo no estuviera cantando, pero vamos a salir adelante, con el apoyo de todos",5 ago.,@solmagx
"Sr. Presidente,lo acompañamos desde todas latitudes en su loable encomienda,con un genuino e incondicional compromiso de apoyarlo como siempre desde que apareció en la escena política para fortuna nuestra,mañana con gusto lo escucharemos en la #ConferenciaPresidente saludos.",5 ago.,@JORGEALBERTOAG4
Me saluda a María Consuelo Loera ojalá le de mi carta...,5 ago.,@RiosCorona1
"Si señor yo soy de rancho,🤠🐎 trae loca a la #OposicionPedorra  como le gusta hacerlos sufrir cada día. @lopezobrador_  que tenga un excelente día.",5 ago.,@gerardoaz1993
Mi Comandante Supremo 😍🇲🇽,5 ago.,@nayeli786
"@lopezobrador_  Mexico No Necesita Homenajes Cada Dia, Necesita Un Presidente 4x4, Todo Terreno, Que Solucione y De Certidumbre al Pais, Que No Ofenda Nuestra Inteligencia Diciendo Mentiras Cada Dia Por 2 Años. #SeBuscaPresidente, #ElPeorPresidenteDeLaHistoria, #FueraMorena",5 ago.,@the_last_kings
"Es bueno ser solidario y compasivo, pero no puedes condolerte del dolor ajeno si el de los tuyos te vale hartisima desa. Viejo hipócrita.",5 ago.,@LdaCantinas
"Y cuando le va dar el pésame a las familias de los más de 47,000 muertes por el Covid-19?",5 ago.,@gurudeportes30
"Increíble.
No cabe duda que Sinaloa, Estado en donde se ubica Badiraguato, tiene algo muy especial. Este güey decide visitarlo casi casi cada semestre.
La pregunta sería:
Qué será?
✋",5 ago.,@MauricioViramon
"@lopezobrador_ :

Mucho avión.
Muchos abrazos.
Mucho grito. 

¿Y los #50MilMuertos qué?

Sí existen. Sí duelen. Sí son mexicanos.",5 ago.,@jcsanchezt71
Tuviste que sacar tu mapamundi?,5 ago.,@ArturoGDeLaMaza
"@lopezobrador_ hoy aún posee un alto capital político ya que ganó su elección con muy amplio margen-
Esto le permitiría superar un #maxiproceso #antimafia que ENCARCELE y DECOMISE a más del 50% de miembros del Congreso y gobers sin que #Mexico sufra un #VacíoPolítico como #Brasil",5 ago.,@EdgardBuscaglia
Visitarás algún hospital en México? Cuándo harás algo por las víctimas aquí? Inútil!!!,5 ago.,@machale2504
"López y cuando darás condolencias y pedir perdón a todos los mexicanos por tus desaciertos de política ,a las víctimas de Cáncer,de COVID y de la violencia eres un indolente e hipócrita! Deja de pensar en tus elecciones y realiza acciones !",5 ago.,@RobertoMarioTR
Se lamenta más por Líbano que por su país. Aquí jamás a dado el pésame a nadie ni por violencia ni por pandemia. Los muertos siguen acumulándose,5 ago.,@ibeer1952
¿López Obrador necesitará perder su empleo y dejar de vivir gratis en Palacio Nacional para entender la situación que están sufriendo millones de mexicanos?,5 ago.,@aracelibs
"Ahora sí hablará de los feminicidios? 
De los niños con cáncer sin tratamientos ni medicinas?
De la violencia del narco?
De la caída de la economía? O sólo de su avión, su béisbol o lo que se le ocurra?",5 ago.,@adrian_hades
Siga Reventando Hígados consevadores  y más cuidé su cartera del #Goberladron de Sinaloa.,5 ago.,@gerardoaz1993
"Lamentable y triste la situación en el norte de México con Hanna. No hubo condolencias suyas ni a familiares ni víctimas porque le vale madre toda nuestra nación.

Viejo hipócrita.",5 ago.,@AlbertoChavezV
"Bienvenido presidete ! Aquí se te quiere, respeta y admira

#EsUnHonorEstarConObrador
#AmloSeQueda ✌🏽👏🏽👏🏽👏🏽",5 ago.,@Paulguerra16
Conferencia de prensa desde donde vive el que me paga.,5 ago.,@jokerobrador
"Saludos a Ovidio, ya le puede llevar la novedad que su enemigo el Marro está tras las rejas.",5 ago.,@bta_Demian
"""Candil de la calle, Obscuridad de tu Casa"" @lopezobrador_ como ridículo fanfarrón al exterior, pero aquí en #México ni una sola condolencia por las casi 50,000 muertes que acumula su @GobiernoMX por #COVID19 ¡a sabiendas de que fracasó su política sanitaria!
#CandilDeLaCalle",5 ago.,@PacoTrejoR
"Lamentable y triste la situación en México, eres mucho más destructivo que la explosión en Beirut.",5 ago.,@MariettoPonce
"Más lamentable la situación en México, y todo por tu pinche culpa, PENDEJO DE MIERDA!!!
CHINGA A TU PUTA MADRE ANCIANO SENIL Y PSICÓPATA!",5 ago.,@Harlixenford
Mi amado presidente alzaremos unas plegarias para esa gente......así como pedimos para Usted.,5 ago.,@EryAyad
"Y las víctimas de tu austeridad ASESINA? Esas no merecen unas palabras, candil de la calle y obscuridad de tu casa , HIPÓCRITA.",5 ago.,@araceli03956935
"No pues si intercambiamos tragedias, la explosión en Beirut por la 4T, saldríamos ganando, pues el desastre de la 4T lleva 120,000 muertos oficiales y 12 millones de pobres...

Y aquí el presidente que se dice condolido por lo sucedido en  Beirut 

Ríe cuando de su 4T habla",5 ago.,@ARSAL_es
"Y los muertos de tu país por tu ineptitud?

Covid, tlalhuelpan, niños con cancer, feminicidios, narco, falta de seguro popular...

La lista es grande, tan grande como tú incapacidad 🤷🏻‍♂️",5 ago.,@NiklausDr
"Miserable hipócrita. Tus estupideces, dignas de un retrasado mental, han costado más de 57,000 asesinatos, más de 48,000 x 3 muertes por covid-19 y la destrucción de nuestra economía. ¿De eso no te condueles? Genocida de 💩
#AmloFracasoPresidencial",5 ago.,@renebmex
Lamentable y Triste lo que está viviendo mi Mexico con un inútil como TU,5 ago.,@VicMac123
"Lamentable la cantidad de fallecidos por la violencia en México, aunadas las muertes por Covid19 y la falta de capacidad para aplicar una estrategia para enfrentar la pandemia.
Son unos ineptos López y L Gatell.
#RecuerdaAHipócratesGatell
#FueraGatell",5 ago.,@KittyPelwchy
"No está mal que ponga tuits para lamentar lo que pasó en Beirut, lo que sí  está mal, es que cuando pasa en otros países sí se preocupa, pero cuando pasa en México, su silencio es sepulcral.

Debería darle vergüenza.",5 ago.,@EIJefeDiego
"Dicen en el Líbano que gracias, pero que nosotros estamos en una situación aún más triste y lamentable, vaya, ni gobierno tenemos!",5 ago.,@FrancoRox
Lamentable y triste la situación en México. Nuestras condolencias a familiares de las víctimas y a toda nuestra Nación.,5 ago.,@AR_NA_EZ
Que dicen que igualmente.,5 ago.,@DrNetas
"Usted siempre tan solidario Presidente, así como los damnificados de Nuevo León y Tamaulipas, que pidió no hablar más que del avión.
Igual de solidario como con los niños con cáncer o con los familiares de los fallecidos por Covid, en fin...
El peor Presidente en el peor momento.",5 ago.,@Anaro74
"Ahora le salió lo solidario.. ¿con Líbano? Ah, por qué acá en NL llovió muchísimo y ni una vuelta, es más, dijo que no quería hablar de eso, ni del Covid, ni de los niños con cancer, ¿de Líbano si? Que presidente tan globalizado tenemos. El peor, en el peor momento.",5 ago.,@ReginadelC
"Y los mexicananos muriendo? No los ves? 

Por cierto, tu vieja escribió lo mismo pero pues en pésimo inglés",5 ago.,@FestivalChin
"Lamentable lo que pasó en #Beirut, una verdadera tragedia. Una desgracia.

Los mexicanos lo entendemos porque masacran familias enteras y nuestro gobierno no hace nada, vamos, ni siquiera condolencias @lopezobrador_ por las más de 50 mil víctimas de homicidios en año y medio.",5 ago.,@Funesta
Lamentable y triste su fracasado gobierno,5 ago.,@gerryboy10
Para cuando te solidarizas con el pueblo mexicano ? Lamentable y triste la situación en el país .,5 ago.,@ThisIsLieb
"Pero y ya le diste las condolencias a los más de 50,000 familiares de los fallecidos por covid_19? O que tal a los más de 40,000 muertos por violencia en el país en tu sexenio? O que tal a los padres de niños que mueren por falta de tratamiento contra cáncer? Primero México!!",5 ago.,@AletHBas
"12 horas después, se entiende cuando en el sismo de 2017 te tardaste lo mismo en mandar condolencias a tu ""pueblo querido"" por cierto, creo que ya te lo han dicho mucho, pero eres el peor presidente, en el peor momento",5 ago.,@la_grenitas
"Ve a Tamaulipas, no le saques.",5 ago.,@johnwickmx
"Querido Presidente,la imagen que tiene usted ante el mundo entero,es la de un genuino luchador social humanista solidario,con éste sentido mensaje al admirable pueblo Libanés,queda manifiesta su empatia con todos los Países independientemente de su ideología,le mando un abrazo.",5 ago.,@JORGEALBERTOAG4
"El poder destructivo de los explosivos en esa ciudad no se comparan con la destrucción que estás haciendo en todo mi país, mi estimado costal de odio.",5 ago.,@StarwalkLucifer
"¿Y los niños con cáncer? ¿No, nada?",5 ago.,@AleLadyBird
"No se vaya tan lejos, aqui en México diario mueren personas a causa de un gobierno inútil que prefiere enfocar esfuerzos en rifar una avión.",5 ago.,@RomeroStrummer
"Mejor laméntese por la situación en México , y póngase a trabajar... que aquí la cosa no va nada bien.",5 ago.,@Diego_Savoia_
"Si le valen madres los muertos de su país, qué chingados le van a importar los de Beirut.",5 ago.,@jccastanedac
"Lo bueno que tenemos al mejor presidente de México,

Te dodos los tiempos🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍

#EsUnHonorEstarConObrador",5 ago.,@KEVINRJH
Conduélete algún día de los niños con Cáncer que dejaste sin tratamiento.,5 ago.,@emdimato
Lamentable tu gobierno. En 2 años has demostrado que eres muy pequeño para manejar un país tan Grande como Mexico. Renuncia.,5 ago.,@LuisAltamiranoR
"Peor la de México. Ahora pídeme perdón, perro",5 ago.,@Miguebrutus
"Veloz Tiempo Lento
Somos Eternos
Estamos Unidos Con Amlo
Por Ésta Vida Y Por Las Eternidades Es Más Desde Antes De La Fundación Del Mundo Antes Del Big Bang
Tenemos Un Corazón Que Del Tuyo Está Pendiente Con El Alma Y El Corazón O Sea Te Queremos Un Chingamadral De A Madres",4 ago.,@Carlos12307160
"Presidente debió haber visitado en su momento Tamaulipas, Coahuila y Nuevo León al paso del huracán Hanna, hacer acto de presencia y brindar apoyo inmediato, como para cuando tiene planeado ir ?",4 ago.,@acastagne
"@lopezobrador_  Mas alla de ser o no bienvenido a Nayarit, creo que su papel primero es cumplir con el art 89 CPM que no lo ha hecho. Comportese como Presidente. No como candidato de un proyecto tiránico, deje de corromper y fomentar el odio y la división.",4 ago.,@chipivaz
"Los niños con cáncer siguen sin medicamentos, presidente.",4 ago.,@Vivianolala
"López Obrador prometió más crecimiento económico que generara más empleos, bienestar, paz y tranquilidad. En 20 meses ha logrado todo lo contrario. 
Pa’que me entiendan: el gobierno de López Obrador es el peor de los fracasos.",4 ago.,@aracelibs
"Vamos con todo Sr. Presidente, la 4T avanza y se consolida poco a poco. Mi admiración, apoyo y respeto para usted. 
#AMLOLujoDePresidente",4 ago.,@Yoly261504
¿Quién miente más?,4 ago.,@neoliberalover
"Buen dia mi LIDER.

Como siempre y como prometi al inicio de su sexenio, siempre atento  a las mañaneras y con placer infinito el escucharle.

Dios nos lo bendiga siempre.",4 ago.,@forozcolg
"@lopezobrador_ tu estrategia pedorra de ""abrazos no balazos"" no está funcionando, ayer a un asaltante en México le dieron tanto ""afecto"" que lo bajaron de una combi muy abrazado... ya deja las ocurrencias y ponte a jalar!!...
#QueSubanALopezALACombi",4 ago.,@ernestomascorro
Este virus 🦠 letal para Mèxico llamado #MorenaVirus se acaba con tu voto contra morena y sus partidos aliados PT y Verde en el 2021 #NiUnVotoAMORENA2021,4 ago.,@pmigoya
"Sin escuelas presenciales ni guarderías, muchos padres no pueden salir a trabajar (particularmente millones de madres solteras).

Ante un reto así, el tema del #IngresoVital toma aún más relevancia.

Pero AMLO decidió ponerse tacaño JUSTO cuando no debía: en una emergencia.",4 ago.,@Alonsotamez
"¿Cuándo dejarás de hablar todos los días? Si estuvieras guapo! Pero NO
Los pobres, a los que tanto amas, no tienen twitter, así que haces el ridículo con los que si tenemos y te vemos como a un retrasado mental. Un necio ignorante. Te aborrecemos porque te estás acabando al país",4 ago.,@BerthisBonita
"@lopezobrador_ cierran negocios, pesimo manejo de la pandemia corrupcion, asesinatos, pobreza, impunidad, ningun plan y usted en otra realidad, SINVERGUENZA!! @CarlosM_Urzua @qtf @gilbertolozanog @jorgeberry @SocCivilMx @FONacionalMX @M2Cyndy @R_x_Mexico @acastagne @aracelibs",4 ago.,@marcelino_77
"@lopezobrador_ @ConsultaPara @Mx_Diputados @senadomexicano @Carloslopezjone @ContrapesoC 58,000 asesinatos + 48,000 (x3) muertos por Covid. 106,000 mexicanos muertos gracias a lopez y sus cómplices senadores y diputados. Ineptos!",4 ago.,@pensarparavotar
"La PESTE MORENA es el sumum de la corrupción que hemos visto transitar en 50 años, concretada en un único y nauseabundo aspirante a dictador Andrés López De la verborrea mentirosa seudo socialista de Echeverría al Mesiánico Nepotismo de José López rematada con rampante  sicopatía",3 ago.,@PLakech
"😂😂😂😂😂😂😂 

Cínico sin vergüenza!✍️🧐",3 ago.,@DonPorfifirio
Se muy bien que hable del hipócrita y pedinche número uno @julioastillero !,3 ago.,@Carpe1973Diem
"@lopezobrador_ y su perrada #T4a JUSTIFICAN SU INEPTITUD diciendo q lo q acontece en #Mexico es HEREDADO.
Por qué NO termina con la VIOLENCIA , INSEGURIDAD y CORRUPCIÓN así como SÍ terminó con los FONDO$ DE EMERGENCIA, ESTABILIZACIÓN Y RESERVA$ ""heredados"" x los neoliberales?",3 ago.,@JRuizS5
"@lopezobrador_ tu carácter autoritario no te permite ver más allá de tus percepciones, vives en otra realidad, este México cambio, nuevamente, por la decepción de 20 meses en dónde el factor primordial es la INERTIDUMBRE... GOBIERNO DE OCURRENCIAS...
#LopezAbortoDeLaDemocracia",3 ago.,@ernestomascorro
"Mi Tlatoani de Macuspana, es usted un chingon. 😍🥰",3 ago.,@nayeli786
"Después de más de 48,000 muertes,  muchas evitables, sale el genocida a proclamar la ""novedosa"" educación a distancia. Así de imbécil, así de ignorante y bruto, así de mentiroso y retrograda es este anciano corrupto. ¿Por que sigue en el puesto? Es claro no puede.",3 ago.,@renebmex
El cuadro elegido por el pájaro de mal agüero expresa su adicción a la victimología.,3 ago.,@AspasiaDeMilet
"Asesino , corrupto, inútil de💩eres nefasto",3 ago.,@alejadrosantos
"No hay mayor perfección en el MAL que el PARECER ser BUENO no siéndolo...
PLATÓN 
#LOPEZveteYA #LOPEZGenocida #LopezDestruyendoMexico",3 ago.,@AgnesAlessandr6
"Tiene razón no son 9 gobernadores, somos miles los que exigimos #FueraGatell, después de no hacer una estrategia correcta para evitar tantos contagios y muertes aún lo sigue teniendo ahí? Por respeto a los mexicanos debería de quitarlo",3 ago.,@SOLAMENTEYOASI
"PANDEMIA señor, es increíble que mi sobrino sepa la diferencia y el “presidente” NO.
Hasta el día de hoy no se ha visto combate a la pandemia y mucho menos a la corrupción, al contrario hoy día hay más corrupción que nunca antes vista. La historia lo pondrá en su lugar #Genocida",3 ago.,@renesitamx
"No dan una en nada, ni en economía, salud y seguridad. Ya váyanse por favor.",3 ago.,@Mexicano100PC
"🇲🇽MARATON DE SEGUIDORES🇲🇽

Solo para los que estén en contra del autoritario de López.

#SiguemeYTeSigoYa

🔁Da RT

Escribe
#15SepLutoNacional

Sigue a los que escriban #15SepLutoNacional y den RT.

UNIDOS seremos mas fuertes.

HAGAMOS TENDENCIA

#15SepLutoNacional

👍🏼👍🏼👍🏼",3 ago.,@OmarIva71061938
"No tienen dinero, como van hacer que millones de niños y jóvenes tomen clases 

Hay niños que no tienen televisión",3 ago.,@rr_analu
"La radio y relevisión privada al servicio de la educación en México.

¡Bravo por el país!

¡Bravo por esas empresas!

Pero sobretodo,

                    ¡Bravo por el presidente!

¡Duela a quien le duela!

Porque a quien le duela

¡NO LE INTERESA MÉXICO!",3 ago.,@RicardoCabo21
"buen dia mi presidente.

Presentes como siempre para verle y escucharle.

Su pueblo le quiere y cree en usted 

Saludos",3 ago.,@forozcolg
"Ojalá y mandaran a las casas los libros de la SEP, así como mandan toda la propaganda electoral.",3 ago.,@MissCocorita
"⚠️ ES FÁCIL DECIR UNA FECHA DE INICIO ESCOLAR...PERO YA ESTAMOS A DÍAS DE ESA FECHA Y NO SR PONEN A PENSAR TODOS LOS PROBLEMAS INTERNOS FAMILIARES QUE HAY, NO EXISTE NINGÚN APOYO ANTE EL DESEMPLEO DE LOS PAPÁS,  NO TIENEN DINERO PARA EL INTERNET,  NI PARA COMER. TACHE!!!!",3 ago.,@germancuriel5
"Debemos caminar hacia una salud universal, gratuita y preventiva, que llegue a todos los rincones más olvidados del país...luchemos por una salud para todos.
#RedAMLO #TropaCHE",3 ago.,@DavidxQba
Dejare de decirte pendej0 cuando se acabe la corrupción viejo pendej0! Corrupto y demagogo!,3 ago.,@jorge_macias_m
"Hacerlo a distancia es una buena decisión, lo celebro. Por favor consideren el utilizar a las autoridades para obligar a la ciudadanía a quedarse en casa a menos que sea para trabajar o comprar víveres. Los hospitales están colapsando, urge tomar medidas más serias.",3 ago.,@Elegido123_
Buenos días señor presidente un día perfecto para reventar hígados consevadores de la Oposición,3 ago.,@gerardoaz1993
"Pues ya superé sus complejos y usé un cubre bocas, necesitamos bajar el contagio y usted debe ser el ejemplo... ya superé sus traumas con Calderón y póngase a trabajar",3 ago.,@GsMickey
Es un verdadero honor estar con mi presidente @lopezobrador_  👍,3 ago.,@Memovich01
"@lopezobrador_ llegó afirmar que su estrategia de seguridad no contemplaba capturar capos, ¿pero el fracaso ante la pandemia lo hizo cambiar de opinión?",3 ago.,@PeBeAbronsius
"...”sin dejar de enfrentar la peste de la corrupción y la impunidad”
No pues entonces seguramente va a desaparecer a Morena y a todo su gabinete!",3 ago.,@Nellycastro0801
"Jajajaja ! No estás haciendo Ni Madres ! No eres capaz de mandar un mensaje congruente a la población , poniéndote tapabocas ! , por mi que te enferme pero tienes muchos Nacos que aún te creen !",3 ago.,@VicMac123
"Así como la mujer en el cuadro detrás de usted, México llora por sus muertos. 
Más de 47,000 por Covid y más de 57,000 por homicidios. 100,000 muertes responsabilidad de su sexenio que aún no cumple 2 años.",3 ago.,@ammaldonadoa
"He Aquí Soy Andrés Manuel López Obrador
No Busco Poder sino que trato de Abatirlo  
No busco los honores del mundo  sino la gloria Y Libertad Y El Bienestar de mi País  Y así concluyo mi Epístola
Estamos Unidos con Amlo Somos Legiones Somos Millones Y Somos Los Más Chingones",3 ago.,@Carlos12307160
"Tu gobierno está lleno de corruptos, lo sabes y los proteges, y mantener al Dr Muerte de @HLGatell al frente esa es corrupción y criminal.
Cúantas muertes más para q quites al Dr. MUERTE?",3 ago.,@jorgecampuzan18
"De 20 minutos con 44 segundos , solo 30 segundos mencionó al COVID, todo lo demás lo dedicó a su propaganda de siempre , a las mismas acusaciones, las mismas calumnias, el mismo vómito, una desgracia como presidente!!!🤢🤮😡",3 ago.,@miguelbpo
No se ha cansado de hablar 18 meses seguidos de su palabra favorita: Corrupcion ? Engañabobos !! #MorenaCuevaDeLadrones,3 ago.,@BronstonRaqsa02
La peor plaga es usted.,3 ago.,@ElAmaDeCasa1
"Usted es el primer en politizar la pandemia, y también en minimizarla. ¿Cuántos muertos más cargará en su conciencia para cambiar la estrategia?",3 ago.,@pedroj86
La peste de México se llama Morena.,3 ago.,@jorg3leiner
"Pues sigo vue do a Bartlett, kakerman, horréndira, Guevara y otros etc muy quitados de la pena",2 ago.,@ibeer1952
Por dignidad encierren a este asesino: el mayor traidor a la patria que ha tenido esta nación.,2 ago.,@Asmodaeus666
"Muchas gracias señor Presidente AMLO, le apoyamos al 💯, agradezco su gran trabajo y entrega para sacar adelante a nuestro país, que lo dejaron muy deteriorado los gobiernos anteriores, buen día.",2 ago.,@Chairo03A
"Cínico
Desvergonzado
Ladrón
Mentiroso
Populista
Asqueroso
Traidor
Hdp",2 ago.,@GerundioE
"¿Cuál corrupto está preso?
¿Cuántas vidas se han salvado gracias a ti, si somos 3er lugar mundial en mortalidad?

Lárgate ya, pinche inútil.",2 ago.,@luis_gj
"¡A por ellos y a por esa maldita peste de @AccionNacional y el @PRI_Nacional más los sirvientes de @FelipeCalderon , Presidente! ¡A terminar de enterrarlos en el 2021 (si no es que antes los encerramos en una celda a todos)!💪👌👍👊",2 ago.,@jaretos
La única epidemia que está matando a mexicanos es causada por el #MORENAVIRUS.,2 ago.,@CarlosTorresF_
"Seguirán combatiendo? Después de 47,000+ muertos, su estrategia contra el Covid es un desastre y mientras sigan los Ackerman, Bartlett, Nahle, etc en su gobierno, de corrupción mejor ni hable...",2 ago.,@ReginadelC
"Prometieron 6mil, van a pasar en unos meses de los 100mil.

Son un verdadero desastre, su negligencia es criminal y serán juzgados por eso.",2 ago.,@MariettoPonce
"Anciano imbécil y corrupto. No atendieron, ni atienden nada de la pandemia, 47,000 muertos x 3, lo confirman. La única peste, es morena, esa termina pronto. Corruptos y ladrones como nunca antes vimos y mire que sus maestros y socios priistas son ratas mayores.",2 ago.,@renebmex
"Le quedo muy grande la presidencia, no va a poder resolver nada por dignidad ya deje de mentir y prometer algo que nunca va a cumplir. 

Esperamos su pronta salida de la presidencia.",2 ago.,@Tecuatl1975
"Andres Manuel, termina ya con esta falsa guerra contra la corrupción, esta cobrando mas vidas que la supuesta guerra contra el narco de Calderón

Ya son mas de 47 mil vidas que lleva esta pandemia y aun asi no entiendes que debes cambiar a tu epidemiologo

No escuchas a tu pueblo",2 ago.,@DTigreregio
"Estoy con usted mi Comandante Supremo 🥰😍❤️

#EsUnHonorEstarConObrador 😌💅",2 ago.,@nayeli786
"Mi presidente siempre tan trabajador.

Es un orgullo y ejemplo para todos los mexicanos.

Su pueblo le quiere con todo el corazón",2 ago.,@forozcolg
ESTUDIASTE 14 AÑOS UNA PROFESIÓN...Y AHORA TE LA QUIERES DAR DE DOCTOR EPIDEMIÓLOGO O INFECTOLOGO AL COMPARAR P3NDEJAMENTE LA PESTE CON LA CORRUPCIÓN.,2 ago.,@germancuriel5
"Tu no has combatido NADA y por el contrario has sido muy mal ejemplo, lo peor que pudo pasarle a México en toda la historia, apestas fracasado!!!",2 ago.,@oscarrb35
"LA CORRUPCIÓN NO ES UN ENFERMEDAD   ES UN COMPORTAMIENTO INAPROPIADO , NADA QUE VER CON LA PESTE, P3NDEJO. 

La peste es una enfermedad infectocontagiosa que afecta tanto a animales como a humanos. Está causada por la bacteria Yersinia pestis.",2 ago.,@germancuriel5
"Encierra a los priistas y panistas, con eso se acaba gran parte",2 ago.,@mdBarbara1
"Cochinero que dejaron esos del PRIAN, ni hablar a componer, duro contra ellos. #4T",2 ago.,@anavibibi
"-Más de 47 mil muertes por COVID pero ahí sigue @HLGatell
-Pérdidas de Pemex: 952,000 MDP en 18 meses pero ahí sigue el agrónomo
-57 mil homicidios en 20 meses pero ahí sigue @AlfonsoDurazo 
-11 millones de nuevos pobres pero ahí sigue el peor presidente de México
#PobreMéxico 💔",2 ago.,@aracelibs
"Gracias Sr. Presidente por el combate constante e inteligente contra la corrupción heredada por los gobiernos neoliberales. 
Es un honor vivir en tiempos de su gestión.",2 ago.,@PabloMtzDelCam1
En usted confiamos. Adelante.,2 ago.,@ElReyTuitero
"Y COMO?
PONIENDO EL P1NCH3 MAL EJEMPLO DE NO USAR #CUBREBOCAS? NO M4MES WEY, YA VAN 48,000 MUERTOS DE COVID19..Y YU CON TUS ID1OTECES.",2 ago.,@germancuriel5
"¿No puedes pasar un solo día fuera de los medios, verdad? Horas diarias de mañanera, mítines, videos, mensajes en los que no dices nada relevante.

Cállate un rato y ponte a trabajar.",2 ago.,@VicOropeza
"Ya diganos algo nuevo, la gente cree que estoy repitiendo la programación porque sigue con el mismo discurso de candidato si mostrar verdaderos resultados.",2 ago.,@avieu
La peste de la corrupción y la impunidad se llama MORENA y se apellida Obrador.,2 ago.,@jokerobrador
"Tercer país en muertes señor, tercer país !",2 ago.,@Diego_Savoia_
Están en muy mal estado y tú sonríes. Fin.,2 ago.,@pedroj86
